Fracción Volumen,Radio (nm),Espesor de la película (nm),Índice de absorción
3.0,15.0,108.0,0.0065675674970325
3.0,15.0,108.0,
3.0,15.0,108.0,0.0001533472380975
3.0,15.0,108.0,0.0022123533105037
3.0,15.0,108.0,0.0020060778692059
3.0,15.0,108.0,0.0028319016541256
3.0,15.0,108.0,0.0001770251598345
3.0,15.0,108.0,0.0014080117121097
3.0,15.0,108.0,
3.0,15.0,108.0,
3.0,16.0,116.0,
3.0,15.0,110.0,0.0050653330860168
3.0,15.0,109.0,0.0003258290607094
3.0,15.0,109.0,
3.0,15.0,108.0,0.0018503749024256
3.0,15.0,108.0,0.0030184487037765
3.0,15.0,108.0,0.00222022355198
3.0,15.0,110.0,0.0012074518048212
3.0,15.0,108.0,0.0009061035456917
3.0,15.0,108.0,0.0005303805833383
3.0,15.0,108.0,0.0012890189984241
3.0,15.0,108.0,
3.0,15.0,109.0,0.0009287985912215
3.0,15.0,108.0,0.0008708007616165
3.0,15.0,108.0,0.0010968842756837
3.0,15.0,108.0,0.0091361517389746
3.0,15.0,108.0,0.0031701302637915
3.0,15.0,108.0,0.0071617126798005
3.0,15.0,108.0,0.0041826954574321
3.0,15.0,108.0,0.0005134488015247
3.0,15.0,108.0,0.0017800955930995
3.0,15.0,109.0,0.0419796275672994
3.0,15.0,108.0,0.0023079586869124
3.0,15.0,108.0,0.0007943821452535
3.0,15.0,108.0,0.0014674197609665
3.0,15.0,108.0,0.00224109373661
3.0,15.0,108.0,0.0006810653776643
3.0,15.0,108.0,
3.0,15.0,108.0,0.0034327320557468
3.0,15.0,108.0,0.0022304068270646
3.0,15.0,108.0,0.0019197147169579
3.0,15.0,108.0,0.0016266534836741
3.0,15.0,108.0,0.0020494676164245
3.0,15.0,108.0,0.0014296296062764
3.0,15.0,108.0,0.0422116247356791
3.0,15.0,108.0,0.0116543029907088
3.0,15.0,109.0,0.0113906316352424
3.0,15.0,108.0,0.0020784316268632
3.0,15.0,108.0,0.0020632491320769
3.0,15.0,108.0,
3.0,15.0,108.0,0.0010408446610166
3.0,15.0,108.0,
3.0,15.0,108.0,0.0086967404223967
3.0,15.0,109.0,0.0011223597766079
3.0,15.0,108.0,0.0095187892767867
3.0,15.0,108.0,0.010567864665046
3.0,15.0,108.0,0.002378667533494
3.0,15.0,108.0,0.001727516396308
3.0,15.0,108.0,0.0130093962668653
3.0,15.0,109.0,0.0021461717978515
3.0,15.0,109.0,
3.0,15.0,108.0,7.7636936412e-05
3.0,15.0,108.0,2.80848966765e-05
3.0,15.0,109.0,
3.0,15.0,109.0,0.0019958952177652
3.0,15.0,109.0,0.0003675617400578
3.0,15.0,108.0,
3.0,15.0,108.0,
3.0,15.0,109.0,
3.0,15.0,109.0,
3.0,15.0,108.0,0.0017998453186015
3.0,15.0,108.0,0.0021171040023109
3.0,15.0,108.0,0.0019138691635029
3.0,15.0,108.0,0.0018704794266546
3.0,16.0,110.0,0.0019630580174336
3.0,15.0,108.0,0.0036246083540945
3.0,15.0,108.0,0.000506008845932
3.0,15.0,108.0,0.0014791160039128
3.0,15.0,109.0,0.0079148680907013
3.0,16.0,112.0,0.0006116674606966
3.0,15.0,108.0,
3.0,15.0,108.0,0.0061179251983659
3.0,15.0,108.0,0.0009115629712933
3.0,15.0,108.0,0.0001771589307074
3.0,15.0,108.0,0.017611819351747
3.0,15.0,108.0,0.0113876012833841
3.0,15.0,109.0,
3.0,15.0,108.0,0.0004608860349286
3.0,15.0,108.0,
3.0,15.0,108.0,0.0083006372955137
3.0,15.0,108.0,
3.0,15.0,108.0,0.0004394038234099
3.0,15.0,108.0,0.0041326402164108
3.0,15.0,108.0,0.0012523956297231
3.0,15.0,108.0,0.0065389097115669
3.0,15.0,109.0,0.0075380155686499
3.0,15.0,108.0,
3.0,15.0,108.0,0.0032979330513987
3.0,15.0,109.0,0.0024224263774623
3.0,15.0,108.0,0.0009647507893527
3.0,15.0,108.0,
3.0,15.0,108.0,0.0025587898084934
3.0,15.0,109.0,0.0110437568289905
3.0,15.0,109.0,0.0038753602264305
3.0,15.0,109.0,
3.0,15.0,109.0,0.0019672903363414
3.0,15.0,108.0,0.000819990911386
3.0,15.0,109.0,8.4348974296e-05
3.0,15.0,108.0,0.0017636715851821
3.0,15.0,108.0,0.0015423719370956
3.0,15.0,108.0,0.0007798406982405
3.0,15.0,110.0,0.0038907698291099
3.0,15.0,109.0,0.0021414740786504
3.0,15.0,108.0,0.0007030761424874
3.0,15.0,108.0,0.0015228663973376
3.0,16.0,110.0,0.0004049146245901
3.0,15.0,108.0,0.0021231512449672
3.0,15.0,108.0,
3.0,15.0,109.0,0.0013783483408397
3.0,15.0,108.0,0.0006085198676639
3.0,16.0,110.0,0.003519205474771
3.0,15.0,108.0,0.0079640528958513
3.0,15.0,108.0,0.0002572086014123
3.0,15.0,110.0,1.584656941164246e-07
3.0,15.0,108.0,0.0022489354812138
3.0,15.0,109.0,0.0009329970341274
3.0,15.0,108.0,0.0015718285919503
3.0,15.0,109.0,
3.0,15.0,109.0,
3.0,15.0,108.0,0.0075831955522126
3.0,15.0,108.0,0.0008000784838013
3.0,15.0,108.0,0.0002896621187767
3.0,15.0,108.0,0.0159590815690405
3.0,15.0,109.0,
3.0,16.0,110.0,0.007281434528214
3.0,15.0,108.0,0.0021186241983156
3.0,15.0,108.0,
3.0,15.0,108.0,0.0023311123891915
3.0,15.0,108.0,0.0008592441452676
3.0,15.0,109.0,0.0034340847703795
3.0,15.0,108.0,
3.0,15.0,108.0,
3.0,15.0,109.0,
3.0,15.0,108.0,0.0050550694600329
3.0,15.0,108.0,0.0073249272352005
3.0,15.0,108.0,0.0030887316414957
3.0,15.0,109.0,
3.0,15.0,108.0,0.0016179905988564
3.0,15.0,108.0,0.0009088551598568
3.0,15.0,109.0,
3.0,15.0,108.0,0.003338493170067
3.0,15.0,108.0,
3.0,15.0,108.0,
3.0,15.0,108.0,6.47864274967e-05
3.0,15.0,109.0,0.0021690714965047
3.0,15.0,108.0,0.0072134042620693
3.0,15.0,109.0,0.0004905684619637
3.0,15.0,108.0,0.0009465954413692
3.0,15.0,108.0,
3.0,15.0,108.0,
3.0,15.0,108.0,0.0027793892386372
3.0,15.0,108.0,0.000885961032126
3.0,15.0,108.0,6.42080620359e-05
3.0,15.0,108.0,0.0038969599666169
3.0,15.0,108.0,
3.0,15.0,108.0,0.0024668751560903
3.0,15.0,108.0,0.0021835155569289
3.0,15.0,109.0,
3.0,15.0,109.0,0.002366205312509
3.0,15.0,108.0,
3.0,15.0,108.0,0.0013681737251513
3.0,15.0,109.0,0.0006493533849239
3.0,15.0,108.0,0.0048062817565635
3.0,15.0,109.0,0.0042148779900126
3.0,15.0,108.0,0.0004187035726713
3.0,15.0,108.0,
3.0,15.0,108.0,0.0012631697333335
3.0,15.0,109.0,0.0002805768251164
3.0,15.0,108.0,0.0020519904029417
3.0,15.0,108.0,0.0011151426528613
3.0,15.0,108.0,0.0178556416622462
3.0,15.0,108.0,
3.0,15.0,108.0,0.0007397555232655
3.0,15.0,108.0,
3.0,15.0,109.0,0.0044419862302719
3.0,15.0,108.0,0.0015689950397799
3.0,15.0,109.0,0.0032935436196706
3.0,15.0,108.0,0.0090504844934166
3.0,16.0,113.0,0.0018796401751339
3.0,15.0,108.0,0.0081476285034411
3.0,15.0,108.0,0.0018511397756891
3.0,15.0,108.0,8.739526889536882e-06
3.0,15.0,108.0,0.0003380271793037
3.0,15.0,108.0,0.0018141649819439
3.0,15.0,109.0,7.4644888082684335e-06
3.0,15.0,108.0,0.0019087083261722
3.0,15.0,108.0,0.0026918375584199
3.0,15.0,108.0,0.0009151572493187
3.0,15.0,108.0,0.001373628536318
3.0,15.0,108.0,
3.0,15.0,108.0,0.0022189873218394
3.0,15.0,109.0,0.0027838593690417
3.0,15.0,109.0,
3.0,15.0,108.0,0.0021034702518308
3.0,15.0,108.0,
3.0,15.0,108.0,0.0036175210895325
3.0,16.0,110.0,
3.0,15.0,108.0,0.0014247370569465
3.0,15.0,109.0,0.0007909869265966
3.0,15.0,108.0,0.0001646538371885
3.0,15.0,109.0,0.0020803232558873
3.0,15.0,108.0,
3.0,15.0,108.0,0.0093978909241871
3.0,15.0,108.0,
3.0,15.0,109.0,0.0084110313424912
3.0,15.0,108.0,0.0026534443913674
3.0,15.0,108.0,0.004158627997323
3.0,15.0,108.0,
3.0,15.0,108.0,0.002046698047612
3.0,15.0,108.0,0.0089338567866253
3.0,15.0,108.0,0.0130094468398173
3.0,15.0,108.0,0.0011038565681706
3.0,15.0,108.0,
3.0,15.0,108.0,0.0017779010936815
3.0,15.0,108.0,
3.0,15.0,108.0,0.008312083841471
3.0,15.0,108.0,0.0028164319871295
3.0,15.0,108.0,0.0021046916681293
3.0,15.0,108.0,
3.0,15.0,108.0,
3.0,15.0,108.0,0.001555135689159
3.0,15.0,109.0,0.014817164670478
3.0,15.0,108.0,0.0019121623286505
3.0,15.0,108.0,0.0030023077638504
3.0,15.0,108.0,0.0030760043971477
3.0,15.0,108.0,0.0017749139003721
3.0,15.0,108.0,
3.0,15.0,108.0,0.0010572416010818
3.0,15.0,108.0,
3.0,15.0,108.0,0.0036374641151015
3.0,15.0,108.0,0.0024701581614794
3.0,15.0,109.0,0.0038213695778253
3.0,15.0,108.0,0.0019031952082123
3.0,15.0,108.0,0.0009343123744815
3.0,15.0,108.0,0.0012005413577022
3.0,15.0,108.0,0.0003486371891317
3.0,15.0,108.0,0.0001565776147762
3.0,15.0,108.0,0.0018572435226273
3.0,15.0,108.0,0.0003314523498441
3.0,15.0,109.0,0.0458021133553667
3.0,15.0,108.0,
3.0,15.0,108.0,
3.0,15.0,108.0,0.0094346215620995
3.0,15.0,108.0,0.0018527173177434
3.0,15.0,108.0,0.0017689818230913
3.0,15.0,108.0,0.0034532415531233
3.0,15.0,108.0,0.0009759997461204
3.0,15.0,108.0,0.0086730142227086
3.0,15.0,108.0,0.0020953298626788
3.0,15.0,108.0,0.001069235525747
3.0,15.0,108.0,0.0089757764900546
3.0,15.0,108.0,0.0010006127557278
3.0,15.0,108.0,0.0021526041286
3.0,15.0,109.0,0.014643671326456
3.0,16.0,110.0,0.0021871429996358
3.0,15.0,108.0,0.0014950197985933
3.0,15.0,108.0,0.0017470362683453
3.0,15.0,109.0,1.86253100225e-05
3.0,15.0,108.0,0.0013171003217544
3.0,15.0,108.0,0.001875053151606
3.0,15.0,108.0,
3.0,15.0,108.0,
3.0,15.0,109.0,0.0017631531584027
3.0,15.0,108.0,0.0038982141685642
3.0,15.0,108.0,
3.0,15.0,108.0,0.0032791230862284
3.0,15.0,108.0,0.0011918875400247
3.0,15.0,109.0,0.0004614000212835
3.0,15.0,108.0,0.0039833587180567
3.0,15.0,108.0,
3.0,15.0,108.0,0.0014647922429169
3.0,15.0,108.0,0.0002174036236479
3.0,15.0,108.0,0.0045555644929641
3.0,15.0,109.0,
3.0,15.0,108.0,0.0008693315029101
3.0,15.0,108.0,0.0010891185432858
3.0,15.0,109.0,0.0038695925017202
3.0,15.0,108.0,0.0011262865788674
3.0,15.0,108.0,0.0005646786896347
3.0,15.0,108.0,
3.0,15.0,108.0,0.0051754469100232
3.0,15.0,108.0,0.0003882077822587
3.0,15.0,108.0,0.0019561204239746
3.0,15.0,108.0,8.08112403942e-05
3.0,15.0,108.0,0.0021021139795093
3.0,15.0,108.0,
3.0,15.0,108.0,
3.0,15.0,108.0,
3.0,15.0,109.0,
3.0,15.0,108.0,
3.0,16.0,111.0,0.0010478651414395
3.0,15.0,108.0,0.0011620571250246
3.0,15.0,108.0,0.0002724911152137
3.0,15.0,108.0,
3.0,15.0,108.0,0.004783899084062
3.0,15.0,108.0,0.0004591624364592
3.0,15.0,108.0,0.0021899936376431
3.0,15.0,108.0,0.000514402599972
3.0,15.0,108.0,0.0008476165097341
3.0,15.0,108.0,0.0014785910291807
3.0,15.0,108.0,3.919139654319726e-07
3.0,15.0,108.0,0.0002919248329581
3.0,15.0,108.0,
3.0,15.0,108.0,0.0002453277876923
3.0,15.0,109.0,0.0009485116395724
3.0,15.0,108.0,0.0028563212682641
3.0,15.0,108.0,0.0032210101714738
3.0,15.0,108.0,0.0035383319875032
3.0,15.0,109.0,
3.0,15.0,109.0,0.0010240362664806
3.0,15.0,108.0,0.0022451020081863
3.0,15.0,109.0,0.0058935056639007
3.0,15.0,108.0,
3.0,15.0,108.0,0.0032618590818611
3.0,15.0,109.0,0.0007530112164666
3.0,15.0,108.0,0.0033450023922048
3.0,15.0,109.0,
3.0,15.0,108.0,0.002065067866621
3.0,15.0,108.0,0.0141774305872059
3.0,15.0,108.0,0.0020236870159863
3.0,15.0,108.0,0.0002877888370428
3.0,15.0,108.0,0.0012267338769789
3.0,15.0,108.0,0.0022497319572555
3.0,15.0,108.0,
3.0,15.0,109.0,0.0016760783161475
3.0,15.0,109.0,0.0017440023894162
3.0,15.0,108.0,0.0020013528615737
3.0,15.0,108.0,0.0002580063432568
3.0,15.0,109.0,0.0028338824982414
3.0,15.0,109.0,0.0008116017495199
3.0,15.0,108.0,
3.0,15.0,109.0,0.0020136160474286
3.0,15.0,108.0,0.0012021237511313
3.0,15.0,108.0,0.0011994416263432
3.0,15.0,108.0,
3.0,15.0,108.0,0.0003501416515934
3.0,15.0,108.0,0.0089729665905626
3.0,15.0,109.0,0.0004035110822785
3.0,15.0,108.0,0.0016701113347358
3.0,15.0,108.0,0.0012104486437508
3.0,15.0,110.0,0.0011453276177321
3.0,15.0,108.0,0.0002751128683508
3.0,15.0,108.0,
3.0,15.0,108.0,0.0015723013763836
3.0,15.0,109.0,0.0017774228841864
3.0,15.0,108.0,
3.0,15.0,108.0,0.0001268310249263
3.0,15.0,108.0,0.0035049441074773
3.0,15.0,108.0,0.015277639570439
3.0,15.0,108.0,0.0044157408784677
3.0,15.0,109.0,0.0016307874363395
3.0,15.0,108.0,
3.0,15.0,108.0,0.0100844278631987
3.0,15.0,108.0,
3.0,15.0,108.0,0.0029660524459462
3.0,15.0,108.0,0.0019932861760681
3.0,16.0,110.0,0.0021402845812907
3.0,15.0,108.0,0.0032781328827673
3.0,15.0,108.0,0.0013029548313781
3.0,15.0,108.0,0.0027504806665329
3.0,15.0,108.0,
3.0,15.0,108.0,
3.0,15.0,108.0,0.0001543951520587
3.0,15.0,108.0,0.0092762421494216
3.0,15.0,108.0,0.0081248116678193
3.0,15.0,109.0,
3.0,15.0,108.0,
3.0,15.0,109.0,0.0020370075015691
3.0,15.0,109.0,0.0006406937426969
3.0,15.0,108.0,0.0004464390583109
3.0,15.0,108.0,
3.0,15.0,108.0,0.0071817589750703
3.0,15.0,108.0,0.0007513198123948
3.0,15.0,108.0,0.0106341766080554
3.0,15.0,108.0,0.0016532898961688
3.0,15.0,108.0,0.0011350852138446
3.0,15.0,109.0,0.0079946391023209
3.0,15.0,109.0,
3.0,15.0,109.0,1.03190640525e-05
3.0,15.0,108.0,0.0027218401179943
3.0,15.0,108.0,0.0006919600725426
3.0,15.0,108.0,0.0004757305324491
3.0,15.0,108.0,0.0026064266440846
3.0,15.0,109.0,5.05396133386e-05
3.0,15.0,108.0,0.0018309241699268
3.0,15.0,108.0,0.0051453329295992
3.0,15.0,108.0,0.0016147075275934
3.0,15.0,108.0,0.0007331648581965
3.0,15.0,108.0,
3.0,15.0,108.0,0.0001155336478029
3.0,15.0,108.0,0.001941831058867
3.0,15.0,108.0,0.0085753807384817
3.0,15.0,109.0,
3.0,15.0,109.0,0.0022219075954705
3.0,15.0,108.0,0.0083508307381237
3.0,15.0,109.0,0.0026392128846324
3.0,15.0,109.0,0.00062274776514
3.0,15.0,108.0,
3.0,15.0,108.0,0.0007292332033528
3.0,15.0,108.0,0.0145829484490679
3.0,15.0,108.0,0.0145716750135823
3.0,15.0,108.0,
3.0,15.0,108.0,0.0019374174375898
3.0,15.0,108.0,0.0030219999178961
3.0,15.0,109.0,
3.0,15.0,109.0,0.0002015586596387
3.0,15.0,108.0,
3.0,15.0,109.0,0.0017714071291895
3.0,15.0,108.0,
3.0,15.0,108.0,0.0011704523579311
3.0,15.0,108.0,0.0003874398067951
3.0,15.0,108.0,0.0030558356640658
3.0,15.0,108.0,
3.0,15.0,108.0,
3.0,15.0,108.0,0.0006691905783997
3.0,15.0,108.0,0.0019604956897365
3.0,15.0,108.0,0.0003492595701343
3.0,15.0,108.0,0.0060654270199604
3.0,15.0,108.0,0.002028295845188
3.0,15.0,108.0,0.0151235919327887
3.0,15.0,108.0,0.0021879764897626
3.0,15.0,108.0,0.000339713235903
3.0,15.0,108.0,
3.0,15.0,109.0,0.0160605785542931
3.0,15.0,108.0,0.0029424538757858
3.0,15.0,109.0,0.0042977454127558
3.0,15.0,108.0,
3.0,15.0,108.0,0.007503687555018
3.0,15.0,108.0,7.150585714028975e-07
3.0,15.0,109.0,0.0015724688316177
3.0,15.0,108.0,0.0004598543094447
3.0,15.0,108.0,0.0016316165626891
3.0,15.0,108.0,0.0006442964783028
3.0,15.0,109.0,
3.0,16.0,111.0,0.0110869422952449
3.0,15.0,108.0,0.006738751171425
3.0,15.0,109.0,
3.0,15.0,108.0,0.0011998939016606
3.0,15.0,109.0,0.0039415994958405
3.0,15.0,108.0,
3.0,15.0,108.0,
3.0,15.0,108.0,0.001900850036432
3.0,15.0,108.0,
3.0,15.0,108.0,
3.0,15.0,109.0,
3.0,15.0,109.0,
3.0,15.0,108.0,0.0084079039762017
3.0,15.0,108.0,0.008038901482299
3.0,15.0,108.0,0.0033456542967224
3.0,15.0,108.0,
3.0,15.0,108.0,0.0019629128719398
3.0,15.0,108.0,0.0029925471420821
3.0,15.0,108.0,0.0032838094643441
3.0,15.0,109.0,0.0036403142024608
3.0,15.0,109.0,0.0020341403703196
3.0,15.0,108.0,0.0018139767010629
3.0,15.0,108.0,
3.0,15.0,108.0,0.0063499048058881
3.0,15.0,109.0,0.0004175448861085
3.0,15.0,108.0,0.0004072808634337
3.0,15.0,108.0,0.0021693073700256
3.0,15.0,108.0,0.0003351531797349
3.0,15.0,108.0,0.0020537131994701
3.0,15.0,108.0,
3.0,15.0,108.0,6.78442748597e-05
3.0,15.0,108.0,0.0020513332396137
3.0,15.0,108.0,0.0004298948146761
3.0,15.0,108.0,0.0007967480298125
3.0,15.0,108.0,
3.0,15.0,108.0,0.0032342870421124
3.0,15.0,108.0,0.0015263459231633
3.0,15.0,108.0,0.0031297166693137
3.0,15.0,109.0,
3.0,15.0,108.0,0.009707115273434
3.0,15.0,108.0,0.0032424785346433
3.0,15.0,108.0,0.0069724609776171
3.0,15.0,108.0,
3.0,15.0,109.0,0.0008105950494955
3.0,15.0,108.0,0.0011083244699954
3.0,15.0,109.0,
3.0,15.0,108.0,0.0011563462296595
3.0,15.0,108.0,
3.0,17.0,119.0,0.0081505426771208
3.0,15.0,109.0,
3.0,15.0,108.0,0.0090830141446749
3.0,15.0,110.0,0.0022319333185208
3.0,15.0,108.0,0.0016617350896574
3.0,15.0,108.0,0.0007794403099004
3.0,15.0,108.0,0.0003116316997679
3.0,16.0,110.0,0.0018072294192503
3.0,15.0,108.0,0.0012487609182325
3.0,15.0,108.0,0.0005998965037282
3.0,15.0,108.0,0.0019008435296877
3.0,15.0,109.0,
3.0,15.0,108.0,0.0090570458244708
3.0,15.0,108.0,0.0120673537679921
3.0,15.0,108.0,0.0005652113607845
3.0,15.0,108.0,0.008136865334509
3.0,15.0,108.0,0.0071137574399627
3.0,15.0,108.0,0.0028720441021983
3.0,15.0,108.0,0.0083361975679942
3.0,15.0,108.0,0.0019149191845393
3.0,15.0,109.0,
3.0,15.0,109.0,0.0144142639594343
3.0,15.0,108.0,0.0018695286903498
3.0,15.0,108.0,0.0005954323723988
3.0,15.0,109.0,0.0003688259493271
3.0,15.0,108.0,0.0028292065409489
3.0,15.0,108.0,0.0005373519870946
3.0,15.0,108.0,0.0011679851644512
3.0,15.0,108.0,0.000663690005745
3.0,15.0,108.0,
3.0,15.0,108.0,0.0050038395093527
3.0,15.0,108.0,0.0039489207986536
3.0,15.0,108.0,0.0056239231916933
3.0,15.0,108.0,0.0162467859692841
3.0,15.0,108.0,0.0011364667095086
3.0,15.0,108.0,0.0024125956030885
3.0,15.0,108.0,0.0050353013979526
3.0,15.0,109.0,0.00126030928413
3.0,15.0,108.0,0.0008572060584499
3.0,15.0,108.0,0.0019530629569221
3.0,15.0,109.0,0.0016011361656391
3.0,15.0,108.0,0.0022368911643794
3.0,15.0,108.0,
3.0,15.0,108.0,0.0024353018572515
3.0,15.0,109.0,0.0007332593725796
3.0,15.0,108.0,0.0018716534051483
3.0,15.0,108.0,0.0001257515968533
3.0,15.0,108.0,0.0054696912136998
3.0,15.0,108.0,0.0003378370935316
3.0,16.0,110.0,0.0005689331408486
3.0,15.0,109.0,0.000447112165795
3.0,15.0,108.0,0.0022877158884827
3.0,15.0,108.0,
3.0,15.0,109.0,0.000202057104432
3.0,16.0,110.0,0.0084912439342782
3.0,15.0,108.0,0.0012631728845861
3.0,15.0,108.0,0.000384761177016
3.0,15.0,108.0,
3.0,16.0,110.0,0.0017186712738282
3.0,15.0,109.0,
3.0,15.0,108.0,0.0041305573387946
3.0,15.0,109.0,0.0020485737175019
3.0,15.0,109.0,0.0006632542675217
3.0,15.0,108.0,
3.0,15.0,108.0,0.0026824745998298
3.0,15.0,108.0,0.0075255385143578
3.0,15.0,108.0,0.0014951335450624
3.0,15.0,109.0,0.0034021041635054
3.0,15.0,109.0,0.0004953297582429
3.0,15.0,108.0,
3.0,15.0,108.0,0.0004359425348534
3.0,15.0,108.0,0.0002236178438407
3.0,15.0,108.0,0.0019202628211195
3.0,16.0,112.0,
3.0,15.0,108.0,0.0039551570801425
3.0,15.0,108.0,0.0025713861588776
3.0,15.0,109.0,3.71475510026e-05
3.0,15.0,108.0,0.0101502542864205
3.0,15.0,108.0,0.0015444179746605
3.0,15.0,108.0,0.0016056144280408
3.0,15.0,108.0,0.000720472172821
3.0,15.0,108.0,0.0023210796889915
3.0,15.0,108.0,0.0017017009156609
3.0,15.0,109.0,0.0017622246497473
3.0,15.0,109.0,
3.0,15.0,108.0,0.0127189767822312
3.0,15.0,108.0,0.0028757688412066
3.0,15.0,109.0,0.0015693073652418
3.0,15.0,108.0,0.0005183332534479
3.0,15.0,108.0,
3.0,15.0,108.0,0.0031922664995537
3.0,15.0,109.0,
3.0,15.0,108.0,0.0022257978263291
3.0,15.0,108.0,0.014803917026193
3.0,15.0,108.0,0.0113462132361084
3.0,15.0,108.0,0.000482017705827
3.0,15.0,108.0,
3.0,15.0,109.0,
3.0,15.0,108.0,
3.0,15.0,108.0,0.0022286951804384
3.0,15.0,108.0,0.000836826505224
3.0,15.0,109.0,0.0033960714108311
3.0,15.0,108.0,0.0091716631855464
3.0,15.0,108.0,0.0005300917826384
3.0,15.0,109.0,0.007353823618403
3.0,15.0,108.0,0.0004356349190257
3.0,15.0,108.0,
3.0,15.0,108.0,0.0020557428041725
3.0,15.0,108.0,0.0019419907530654
3.0,15.0,108.0,0.000107079873182
3.0,15.0,109.0,0.0106855112070191
3.0,15.0,108.0,0.0003687272833815
3.0,15.0,108.0,0.0002303518267044
3.0,15.0,108.0,0.107507436890157
3.0,15.0,109.0,
3.0,15.0,108.0,0.0107075130218425
3.0,15.0,108.0,0.0155625425951732
3.0,15.0,109.0,0.0088602024403821
3.0,15.0,108.0,0.0004549030864087
3.0,15.0,109.0,0.0078337440157948
3.0,15.0,108.0,0.0025409320825953
3.0,15.0,108.0,0.0022987849410382
3.0,15.0,109.0,0.0041122148739361
3.0,15.0,108.0,0.0034393426885623
3.0,15.0,108.0,0.0010053050286242
3.0,15.0,108.0,0.0934549718351268
3.0,15.0,108.0,0.0004930678730056
3.0,15.0,108.0,0.0006516833747551
3.0,15.0,108.0,0.0305162053889373
3.0,15.0,108.0,0.0026052767029622
3.0,15.0,108.0,0.0020265784003026
3.0,15.0,108.0,
3.0,15.0,109.0,
3.0,15.0,109.0,0.0005575697393323
3.0,15.0,108.0,0.0076475479362241
3.0,15.0,108.0,0.0036178849236701
3.0,15.0,108.0,0.0013587288800465
3.0,15.0,108.0,0.021907034001702
3.0,15.0,109.0,0.001903707449105
3.0,15.0,108.0,0.0017251035255618
3.0,15.0,108.0,0.0074112568140488
3.0,15.0,108.0,0.0002370943378978
3.0,15.0,108.0,0.0144132584555231
3.0,15.0,108.0,0.0010360843015569
3.0,15.0,109.0,0.0090797508580596
3.0,15.0,109.0,0.0013431030604931
3.0,15.0,109.0,0.0018910910531878
3.0,15.0,108.0,0.0005166588384722
3.0,15.0,109.0,0.0011796184773774
3.0,15.0,108.0,0.0003033007709816
3.0,15.0,109.0,0.0032050155940247
3.0,15.0,109.0,
3.0,15.0,109.0,9.9710882214e-05
3.0,15.0,108.0,
3.0,15.0,108.0,
3.0,15.0,108.0,0.0039820242835993
3.0,15.0,108.0,0.0075131977777388
3.0,15.0,108.0,
3.0,15.0,109.0,0.0019877709980275
3.0,15.0,108.0,0.0005927430339215
3.0,15.0,109.0,0.0028970875642764
3.0,15.0,108.0,0.0002066179770752
3.0,15.0,108.0,0.0020551007349069
3.0,15.0,108.0,0.0064896885579688
3.0,15.0,108.0,0.0046237748008327
3.0,15.0,108.0,
3.0,15.0,108.0,
3.0,15.0,108.0,0.0039104883168565
3.0,15.0,108.0,
3.0,15.0,108.0,0.0206818145327563
3.0,15.0,109.0,0.0010598074556075
3.0,15.0,109.0,
3.0,15.0,109.0,
3.0,15.0,108.0,0.0017636715851821
3.0,15.0,108.0,0.0010659642018161
3.0,15.0,108.0,0.001056827144989
3.0,15.0,108.0,0.000231523610103
3.0,15.0,108.0,0.0026961173145631
3.0,15.0,108.0,0.0021161299067179
3.0,15.0,108.0,0.0007558171907018
3.0,15.0,108.0,0.0004966779899144
3.0,15.0,108.0,0.0020525008070703
3.0,15.0,109.0,
3.0,15.0,108.0,7.36544794627e-05
3.0,15.0,108.0,0.0012399205973729
3.0,15.0,108.0,0.0017471267798256
3.0,15.0,108.0,0.0020034613019962
3.0,15.0,108.0,0.0105530017204369
3.0,15.0,108.0,0.0033550501069124
3.0,15.0,108.0,0.0077969929038559
3.0,15.0,109.0,0.0016120993179688
3.0,15.0,110.0,
3.0,15.0,110.0,0.0011555703592777
3.0,15.0,108.0,0.0011566682055112
3.0,15.0,108.0,0.0022556243060923
3.0,15.0,109.0,0.0010657791452284
3.0,15.0,108.0,0.0011199335224045
3.0,15.0,109.0,
3.0,15.0,108.0,0.0022000425332667
3.0,15.0,109.0,0.0031488148813516
3.0,15.0,108.0,0.0011852920941481
3.0,15.0,108.0,0.005228214781058
3.0,15.0,108.0,0.0009492085394987
3.0,15.0,109.0,0.0040824364188288
3.0,15.0,108.0,0.0009295780087067
3.0,15.0,108.0,0.0001146365064886
3.0,15.0,108.0,0.0003743982281003
3.0,15.0,108.0,0.0075534094007239
3.0,15.0,108.0,0.0094145176914404
3.0,15.0,108.0,0.0008203720566253
3.0,15.0,108.0,0.000400773167105
3.0,15.0,108.0,0.0011159368067622
3.0,15.0,109.0,0.0021090142940189
3.0,15.0,108.0,0.0008671254193643
3.0,15.0,108.0,
3.0,15.0,108.0,0.0010558749807783
3.0,15.0,108.0,0.001397489175189
3.0,15.0,109.0,0.0036641958060635
3.0,15.0,108.0,0.0005380398119201
3.0,15.0,109.0,0.0006112974250464
3.0,15.0,109.0,0.0019468543010282
3.0,15.0,108.0,
3.0,15.0,108.0,0.0014171314164182
3.0,15.0,108.0,0.0083401365860166
3.0,15.0,108.0,0.001119173502904
3.0,15.0,108.0,
3.0,16.0,110.0,
3.0,15.0,108.0,0.002140743355282
3.0,15.0,108.0,
3.0,15.0,108.0,0.0088362085060734
3.0,15.0,108.0,0.0091230512387549
3.0,15.0,108.0,0.0001397753745279
